Class;Date;Opening Price;Closing Price;Maximum;Minimum;Var. %;Return;MOMENTUM5;EMA12;EMA26;MACD 12-26;EMA9 of MACD12-26;MACD 12-26-9;ROI10;ROI20;ROI30;RSI 10;RSI 14;RSI 30;STOCHRSI10;STOCHRSI14;STOCHRSI30;ADX;Williams%R;CCI;ATR;UO;;;;;;;
0;20130926;1686.5;1692.5;1697.5;1685.75;0.4000;0.004004152;-31.75;1693.580596;1683.246055;10.33454118;10.34012068;-0.005579503;2.78501E-07;1.00275E-06;4.46384E-07;49.96875668;49.89546764;50.05619574;0.406767367;0.118351508;0.26846545;26.96922551;-50.15384615;32.30716078;16.1976481;44.09375663;;;;;;;
0;20130927;1694.5;1686.5;1695.5;1680;-0.3500;-0.003545052;-37.39;1692.491274;1683.487088;9.00418573;10.07293369;-1.068747962;-5.38738E-08;1.00084E-06;4.34606E-07;50.05960175;49.97709335;50.01820369;0.57265277;0.252403446;0;25.92898577;-72.76264591;12.93898362;16.1478161;36.36146428;;;;;;;
1;20130930;1675;1674.25;1681;1666.75;-0.7300;-0.007263564;-18.5;1689.684924;1682.802859;6.882064672;9.434759888;-2.552695216;-8.24157E-07;5.29443E-07;3.65527E-07;50.14989439;50.05788276;49.98694368;0.737529405;0.38508195;0;24.96304887;-88.72180451;-39.42522594;16.40511495;37.26627208;;;;;;;
0;20131001;1678.5;1689.5;1692.25;1675.25;0.9100;0.009108556;-3;1689.656474;1683.298944;6.357530342;8.819313978;-2.461783637;-5.21597E-07;9.12026E-07;4.75971E-07;50.07412604;50.05972142;50.02338336;0.599174484;0.388101538;0.120963494;23.42532332;-65.78947368;-6.274327625;16.51903531;41.86160419;;;;;;;
0;20131002;1691.5;1683;1691.75;1673.25;-0.3800;-0.003847292;-2.75;1688.632401;1683.2768;5.35560139;8.126571461;-2.770970071;-1.43177E-06;5.3842E-07;5.69609E-07;49.93560566;50.06340768;49.9737683;0.469449437;0.394155382;0;21.99743531;-75.56390977;-29.11191469;16.66053278;48.56154514;;;;;;;
1;20131003;1683;1669.75;1684.75;1663.25;-0.7900;-0.007872846;-22.75;1685.727416;1682.274815;3.452601768;7.191777522;-3.739175754;-1.90594E-06;3.15998E-07;1.94338E-07;50.03626594;50.13823358;49.99792018;0.718670974;0.51704016;0.076813906;20.67153931;-90.71428571;-85.10682062;17.00620901;46.32646965;;;;;;;
0;20131004;1668;1684.75;1686;1667.5;0.9000;0.008983381;-1.75;1685.577045;1682.458162;3.118882956;6.377198609;-3.258315653;-1.34336E-06;5.70817E-07;2.89639E-07;50.08030838;50.09927638;50.02104721;0.748029027;0.453061695;0.150368344;19.41028798;-69.28571429;-63.23981515;17.11290837;52.31423261;;;;;;;
0;20131007;1676.75;1667.75;1679.5;1666.5;-1.0100;-0.010090518;-6.5;1682.834422;1681.368668;1.465754167;5.394909721;-3.929155554;-8.78972E-07;-6.92264E-09;1.78126E-07;50.13340024;50.1147261;50.00761712;0.923028385;0.478434394;0.107654586;18.23912604;-93.57142857;-111.5028183;17.1941292;47.36639303;;;;;;;
0;20131008;1667;1650.5;1671.5;1646;-1.0300;-0.010343277;-39;1677.859896;1679.0821;-1.222204334;4.07148691;-5.293691244;-1.50589E-06;-5.6537E-07;2.88517E-07;50.22284842;50.0366201;49.98549808;1;0.677244855;0.037306016;17.15161852;-94.84240688;-176.2638855;17.78740569;43.51380333;;;;;;;
1;20131009;1648;1648.75;1658.25;1640;-0.1100;-0.001060285;-34.25;1673.38145;1676.835278;-3.453827612;2.566424005;-6.020251617;-1.3299E-06;-7.10776E-07;2.17721E-07;50.30191288;50.1385745;50.05897082;1;1;0.270982587;16.14179011;-89.9713467;-182.1946741;17.82044814;45.9888397;;;;;;;
1;20131010;1648.5;1685;1687.75;1648;2.2000;0.021986353;15.25;1675.168919;1677.440072;-2.271152657;1.598908673;-3.87006133;-2.34098E-07;2.28213E-08;5.93441E-07;50.26488069;50.19011548;50.11022104;0.898904001;1;0.433981474;17.48076521;-33.33333333;-64.07348076;19.3868447;53.01440251;;;;;;;
1;20131011;1683;1699;1700.25;1673;0.8300;0.008308605;14.25;1678.83524;1679.037104;-0.201864272;1.238754084;-1.440618356;4.65516E-07;2.06019E-07;8.17488E-07;50.35609838;50.25206392;50.08219297;1;1;0.344839518;16.30212807;-3.278688525;11.21891676;19.94849865;59.12923521;;;;;;;
0;20131014;1684;1704.25;1706.75;1680.75;0.3100;0.003090053;36.5;1682.745203;1680.904726;1.840476933;1.359098654;0.481378279;1.0716E-06;1.30975E-07;7.03948E-07;50.42530054;50.32288037;50.14022211;1;1;0.529398467;15.62614692;-3.745318352;41.35785176;20.38074875;64.7920135;;;;;;;
1;20131015;1706.25;1692;1709.75;1689.5;-0.7200;-0.007187913;41.5;1684.169018;1681.726598;2.442419736;1.57576287;0.866656866;1.16209E-07;-2.02309E-07;6.45856E-07;50.36623908;50.31119368;50.08764955;0.8793913;0.972657136;0.36219394;15.57098507;-25.44802867;42.47592555;20.37140955;58.67008544;;;;;;;
1;20131016;1694.25;1713.25;1717;1691.25;1.2600;0.012559102;64.5;1688.643015;1684.061665;4.581350197;2.176880335;2.404469861;1.07239E-06;-1.6705E-07;7.10071E-07;50.46833185;50.36222246;50.14657866;1;1;0.549615171;14.93483695;-4.87012987;94.40140299;20.75559458;65.0901509;;;;;;;
1;20131017;1712;1727.75;1728.75;1706.25;0.8500;0.008463447;42.75;1694.659474;1687.297838;7.361636453;3.213831559;4.147804894;2.00891E-06;8.34741E-08;8.7323E-07;50.55809925;50.4610102;50.14895202;1;1;0.557163544;15.25804446;-1.126760563;163.3422588;20.88019497;71.56754248;;;;;;;
1;20131018;1727.5;1736.5;1740.25;1727;0.5100;0.00506439;37.5;1701.096478;1690.942442;10.15403581;4.601872409;5.552163401;1.7731E-06;2.34887E-07;9.60239E-07;50.68442426;50.53910853;50.22538599;1;1;0.800258175;16.53378368;-3.740648379;218.9037381;20.33518104;73.3271428;;;;;;;
1;20131021;1738;1738.25;1742.5;1734.75;0.1000;0.001007774;34;1706.812405;1694.446706;12.36569872;6.154637671;6.211061046;2.40979E-06;7.83236E-07;7.98837E-07;50.7563345;50.62828823;50.28897858;1;1;1;18.02345788;-4.146341463;196.9746546;19.43623954;70.84846866;;;;;;;
0;20131022;1737.75;1749.5;1754.5;1736;0.6500;0.006472026;57.5;1713.379727;1698.524728;14.8549993;7.894709997;6.960289303;3.35545E-06;9.67388E-07;7.62898E-07;50.7200413;50.733651;50.35035052;0.926151358;1;1;18.46233844;-4.366812227;184.6582275;19.36936529;68.05781261;;;;;;;
1;20131023;1749.5;1741.75;1749.5;1734.5;-0.4400;-0.004429837;28.5;1717.744384;1701.7266;16.01778466;9.51932493;6.498459734;3.17692E-06;9.59014E-07;6.10423E-07;50.03365044;50.51849501;50.31190486;0;0.691325026;0.897908998;18.86987039;-11.13537118;139.4058476;19.05726777;64.96939438;;;;;;;
1;20131024;1742.75;1748.5;1751.75;1740;0.3900;0.003875413;20.75;1722.476018;1705.191296;17.28472152;11.07240425;6.212317272;2.12886E-06;9.5163E-07;7.24281E-07;50.14880952;50.62150287;50.34485338;0.159349146;0.839105944;0.985402549;19.51188738;-5.240174672;129.4102788;18.53532007;72.41300364;;;;;;;
1;20131025;1748;1754;1755.75;1742.75;0.3100;0.003145553;17.5;1727.325861;1708.806756;18.51910542;12.56174448;5.957360939;1.82782E-06;1.13937E-06;7.42314E-07;50.24812548;50.62117723;50.40457467;0.29677566;0.838638758;1;19.77273527;-1.51187905;118.7606381;18.13994006;72.51095118;;;;;;;
1;20131028;1753.75;1759;1762.25;1751.5;0.2900;0.002850627;20.75;1732.198805;1712.524774;19.67403178;13.98420194;5.689829837;1.80902E-06;1.42363E-06;6.87604E-07;50.34659774;50.50353025;50.46006393;0.433034736;0.613292144;1;20.45186038;-2.658486708;116.8950279;17.6120872;67.99873649;;;;;;;
0;20131029;1759;1767.4;1768.75;1754.5;0.4800;0.004775441;17.9;1737.614374;1716.589605;21.02476859;15.39231527;5.632453319;2.47731E-06;1.29428E-06;6.96651E-07;50.02932748;50.21734981;50.51669839;0;0.050105878;1;20.52959174;-1.118012422;113.4315656;17.37193812;69.43593247;;;;;;;
0;20131030;1768.25;1760.5;1773.25;1751.75;-0.3900;-0.00390404;18.75;1741.135239;1719.842227;21.29301232;16.57245468;4.720557638;1.55188E-06;1.29774E-06;4.08915E-07;49.94980332;50.06792424;50.44421642;0;0;0.866498531;20.23080076;-12.71820449;97.59609396;17.66679968;65.21937364;;;;;;;
1;20131031;1757.75;1751;1764;1750.25;-0.5400;-0.005396194;2.5;1742.652895;1722.15021;20.50268462;17.35850067;3.144183948;7.68769E-07;1.3755E-06;3.11167E-07;49.99095634;50.05073857;50.41789717;0.051024712;0;0.818022203;19.95335199;-24.05405405;76.64586933;17.38702827;60.39291105;;;;;;;
1;20131101;1755.5;1754.75;1761.25;1747;0.2100;0.002141633;0.75;1744.513988;1724.56501;19.94897847;17.87659623;2.072382243;6.00564E-07;1.17761E-06;3.55151E-07;50.02816396;50.12319737;50.47717968;0.097157607;0.106102628;0.92721215;19.69572099;-22.08955224;69.18834701;17.16295483;59.94076253;;;;;;;
0;20131104;1754;1763;1764;1753.25;0.4700;0.004701524;4;1747.35799;1727.412046;19.94594399;18.29046578;1.655478208;8.07269E-07;1.59162E-06;7.83916E-07;50.07853524;49.93499908;50.50948107;0.167132654;0;0.986706725;19.8688458;-12.5;75.16336351;16.70488662;60.50088342;;;;;;;
1;20131105;1762.75;1756.5;1764;1750.5;-0.3700;-0.003686897;-10.9;1748.764453;1729.566709;19.19774382;18.47192139;0.725822432;2.31894E-07;1.78698E-06;7.19653E-07;50.07602816;49.96327416;50.43687908;0.318111429;0.035403504;0.852984178;20.02960455;-25;64.72171195;16.47596615;56.60551929;;;;;;;
0;20131106;1757.25;1765.5;1770;1755.75;0.5100;0.005123826;5;1751.339152;1732.228434;19.11071812;18.59968074;0.511037384;7.71843E-07;1.95301E-06;8.88023E-07;50.04094838;50.01714879;50.45297624;0.229703471;0.102860468;0.882632867;19.55649078;-16.75675676;80.41108591;16.31696857;57.3190393;;;;;;;
1;20131107;1763.75;1745.25;1774.5;1742.25;-1.1500;-0.011469839;-5.75;1750.40236;1733.192995;17.20936501;18.32161759;-1.112252579;-9.84596E-08;1.01718E-06;6.02782E-07;50.10381329;50.06479947;50.43163257;0.38813541;0.162524353;0.843320859;18.67577764;-73.125;48.26709591;17.45504224;44.71701647;;;;;;;
1;20131108;1744.75;1766;1768;1736.5;1.1900;0.011889414;11.25;1752.801997;1735.623143;17.17885343;18.09306476;-0.914211327;3.9782E-07;1.10661E-06;8.87026E-07;50.13219628;50.10866933;50.43997323;0.459666149;0.217454237;0.858683176;17.85797258;-21.25;54.544265;18.45825351;54.29097513;;;;;;;
0;20131111;1767;1767.5;1770.25;1762.75;0.0800;0.000849377;4.5;1755.063228;1737.984392;17.07883606;17.89021902;-0.81138296;2.84257E-07;1.04229E-06;1.03928E-06;50.15228138;50.13708426;50.4267592;1;0.294368622;0.834344804;18.88346641;-17.5;95.19856423;17.67552112;57.46133729;;;;;;;
1;20131112;1767.75;1765;1769.75;1758.5;-0.1400;-0.001414427;8.5;1756.591962;1739.985548;16.60641406;17.63345803;-1.027043968;-6.60409E-08;1.20732E-06;8.42013E-07;50.10940608;50.07078192;50.39164228;0.788247195;0.197788909;0.769664435;19.83571067;-25;83.23015746;17.21655532;57.30165491;;;;;;;
1;20131113;1764.75;1778.75;1782.25;1754.25;0.7800;0.007790368;13.25;1760.000891;1742.856989;17.14390208;17.53554684;-0.391644761;5.9192E-07;1.06394E-06;1.05359E-06;50.16303994;50.11846228;50.38534091;1;0.267369628;0.752715724;19.49703986;-7.650273224;131.3148444;17.98680137;60.36879913;;;;;;;
1;20131114;1779.75;1787.75;1789;1777.25;0.5100;0.005059733;42.5;1764.269985;1746.182397;18.08758753;17.64595498;0.441632558;1.17381E-06;9.63386E-07;1.28942E-06;50.19083454;50.17155201;50.35573716;1;0.416077327;0.696985823;20.42094369;-2.380952381;217.2935865;17.54131556;62.93638277;;;;;;;
0;20131115;1787.75;1793.5;1796;1786.5;0.3200;0.003216333;27.5;1768.76691;1749.687405;19.07950534;17.93266505;1.146840294;1.22996E-06;9.08776E-07;1.1781E-06;50.2689414;50.22570484;50.43362285;1;1;0.843607883;21.67100776;-4.201680672;230.7976116;16.96693588;64.19528286;;;;;;;
0;20131118;1793.5;1788.75;1799.75;1784.75;-0.2600;-0.002648453;21.25;1771.841232;1752.58093;19.26030129;18.1981923;1.062108991;8.2233E-07;8.08989E-07;1.31991E-06;50.17830032;50.15463173;50.25816158;0.602439246;0.755515307;0.51329695;22.49427608;-17.39130435;190.3996852;16.82644046;70.58247528;;;;;;;
0;20131119;1789.5;1785.25;1793.75;1782;-0.2000;-0.001956674;20.25;1773.904119;1755.000861;18.90325764;18.33920537;0.564052274;9.2086E-07;5.7451E-07;1.47909E-06;50.07663713;50.09614563;50.06419285;0.1565344;0.554328733;0.011408595;23.25873952;-22.92490119;139.8966101;16.46383757;62.8993643;;;;;;;
1;20131120;1785.5;1779.75;1794.25;1774.5;-0.3100;-0.003080801;1;1774.803485;1756.834131;17.96935441;18.26523517;-0.295880765;4.62707E-07;6.14185E-07;1.44582E-06;50.08306349;50.02837826;49.87705207;0.033417701;0.321215452;0;23.91846182;-31.62055336;98.31776525;16.69856345;57.12546931;;;;;;;
1;20131121;1779.5;1793.75;1795.5;1775.75;0.7900;0.007866273;6;1777.718334;1759.56864;18.14969399;18.24212694;-0.092432945;1.53707E-06;7.20635E-07;1.17214E-06;50.02135465;50.0970583;49.95470047;0;0.557468203;0.1213927;24.53106111;-9.486166008;111.5943233;16.91652321;61.51511523;;;;;;;
1;20131122;1793.25;1801.25;1803.25;1792;0.4200;0.004181185;7.75;1781.33859;1762.656148;18.68244217;18.33018998;0.352252184;1.10273E-06;7.46382E-07;1.09088E-06;50.10367688;50.16423443;50.02748869;0.332498537;0.765765178;0.235187178;25.89893895;-2.996254682;142.881233;16.51177155;59.33771532;;;;;;;
0;20131125;1802;1802.5;1809.25;1798.5;0.0700;0.000693963;13.75;1784.594192;1765.607544;18.98664724;18.46148144;0.525165804;1.09334E-06;6.8604E-07;1.04581E-06;50.18514739;50.1582234;50.09723025;0.661556974;0.676434999;0.344218629;27.43713971;-9.278350515;140.2811596;16.10021644;57.71291619;;;;;;;
1;20131126;1801.25;1802;1807;1798.75;-0.0300;-0.000277393;16.75;1787.272008;1768.303282;18.96872646;18.56293044;0.405796017;1.15674E-06;5.4603E-07;1.17393E-06;50.05554618;50.12216935;49.94116389;0.138099228;0.475308973;0.100230107;28.87580255;-9.965635739;117.6470588;15.53948669;53.71621374;;;;;;;
1;20131127;1802;1804.25;1807.5;1801.25;0.1200;0.001248613;24.5;1789.884007;1770.966002;18.91800531;18.63394541;0.284059899;7.92727E-07;6.88141E-07;9.63509E-07;50.11473686;50.05893769;50.00558613;0.377169674;0.154867271;0.200945505;30.31948748;-6.872852234;110.2719033;14.87595193;55.58612363;;;;;;;
0;20131128;1806.45;1807.65;1809.95;1805.45;0.1900;0.00188444;13.9;1792.617237;1773.683335;18.93390179;18.69393669;0.239965104;6.15577E-07;8.88231E-07;8.40379E-07;50.16083142;50.12354691;50.06201371;0.563345079;0.482290056;0.289162353;31.84006922;-4.129263914;111.9579186;14.22052679;57.99266112;;;;;;;
0;20131129;1804.5;1804;1812.5;1802.75;-0.2000;-0.002019196;2.75;1794.368431;1775.929014;18.43941725;18.6430328;-0.203615553;3.26605E-07;7.74705E-07;7.11193E-07;50.13815345;50.12161773;50.04154372;0.713088983;0.472513462;0.25716031;32.91252888;-14.59227468;99.15339801;13.90120345;56.55363543;;;;;;;
0;20131202;1806.25;1799.75;1809;1797;-0.2400;-0.002355876;-2.75;1795.196365;1777.693531;17.50283344;18.41499293;-0.912159493;3.43633E-07;5.80469E-07;6.50574E-07;50.10747964;50.04074469;50.035455;0.525816896;0.062669838;0.247641423;33.90838429;-21.88841202;74.94102896;13.7654032;45.28699039;;;;;;;
1;20131203;1800.25;1791.5;1801.75;1786.25;-0.4600;-0.00458397;-10.5;1794.627693;1778.716233;15.91146055;17.91428645;-2.002825903;1.98562E-07;5.58105E-07;4.47858E-07;50.09006805;50.07885322;50.0374935;0.419514349;0.255794007;0.25082835;34.83310717;-55.26315789;32.82904456;13.88930297;39.36188191;;;;;;;
0;20131204;1792;1791.75;1799.5;1777.75;0.0100;0.000139548;-12.5;1794.184971;1779.681697;14.50327427;17.23208402;-2.728809749;3.78266E-07;4.18937E-07;5.32803E-07;50.01221233;50.08679434;50.01009755;0;0.29603754;0.207998502;35.69177841;-54.60526316;11.6146683;14.45078133;45.17001958;;;;;;;
1;20131205;1792.5;1784;1794.25;1782;-0.4300;-0.00432538;-23.65;1792.618053;1780.001571;12.61648132;16.30896348;-3.692482158;-3.03479E-07;6.20994E-07;3.81889E-07;50.07268472;50.11576437;50.02751235;0.349682655;0.64322516;0.235224179;36.73839514;-75;-13.568939;14.29358267;42.67400341;;;;;;;
1;20131206;1784.5;1805;1806;1784.25;1.1800;0.0117713;1;1794.522968;1781.853307;12.66966084;15.58110295;-2.911442106;1.20557E-07;6.10498E-07;5.3674E-07;50.08309064;50.11907412;50.06961404;0.409855055;0.667587355;0.301044437;35.95400812;-19.73684211;49.88344988;14.84404105;52.44980922;;;;;;;
0;20131209;1806.5;1809;1811.5;1804.75;0.2200;0.002216066;9.25;1796.750203;1783.864173;12.88603044;15.04208845;-2.156058012;2.04431E-07;6.46922E-07;5.2386E-07;50.10111729;50.11672922;50.11082139;0.598206849;0.650327142;0.365466524;36.47213479;-9.210526316;108.7734645;14.26589526;51.46089637;;;;;;;
0;20131210;1809.25;1803;1811.5;1801;-0.3300;-0.00331675;11.5;1797.711711;1785.281642;12.43006894;14.51968455;-2.089615604;3.65388E-08;5.96321E-07;3.75998E-07;50.09833388;50.06277317;50.10179654;0.579478362;0.17838307;0.355367113;36.95325242;-25.85034014;78.03060024;13.99690274;50.3927764;;;;;;;
0;20131211;1804.25;1780.75;1808;1779.25;-1.2300;-0.012340544;-11;1795.102217;1784.945964;10.15625217;13.64699807;-3.4907459;-7.26119E-07;3.85348E-08;2.22775E-07;50.13227942;50.11196519;50.0814868;0.807884697;0.576732099;0.323253239;37.4000045;-91.36690647;-59.22765562;15.0506954;43.19493938;;;;;;;
0;20131212;1780.75;1775;1784;1771.75;-0.3200;-0.003228977;-9;1792.009568;1784.209226;7.800341571;12.47766677;-4.6773252;-1.01655E-06;-1.94825E-07;2.64196E-07;50.14992529;50.15098389;50.0574373;1;0.938375959;0.285226049;37.81484572;-92.02453988;-156.5410507;14.85064573;42.35911416;;;;;;;
1;20131213;1773.5;1774.75;1783;1771.75;-0.0100;-0.000140845;-30.25;1789.35425;1783.508543;5.845706866;11.15127479;-5.305567924;-9.10857E-07;-2.89434E-07;2.21363E-07;50.20831537;50.18088499;50.09510494;1;1;0.344786322;38.20005542;-92.63803681;-140.002531;14.59345675;38.33625998;;;;;;;
0;20131216;1774.75;1786.5;1792.5;1760.25;0.6600;0.006620651;-22.5;1788.915134;1783.730132;5.185002105;9.958020253;-4.773018148;-4.02401E-07;-2.81099E-08;2.55715E-07;50.18461556;50.16154053;50.11698656;0.879146174;0.861963599;0.416607776;37.16374181;-49.76076555;-104.2914883;15.85463841;48.36392442;;;;;;;
1;20131217;1784.75;1779.25;1789;1776.5;-0.4100;-0.004058214;-23.75;1787.428191;1783.398271;4.029920003;8.772400203;-4.7424802;-3.74492E-07;-8.72813E-08;2.49801E-07;50.21322892;50.1669463;50.09572229;1;0.900537624;0.379685779;37.29519116;-63.63636364;-86.76891084;15.61502138;41.97181901;;;;;;;
0;20131218;1778.25;1810.75;1812.75;1767.25;1.7700;0.017704089;30;1791.016161;1785.424325;5.591836647;8.136287492;-2.544450845;6.02038E-07;4.88167E-07;4.7704E-07;50.27918354;50.17555593;50.13780214;1;0.961973362;0.463208846;35.03404285;-3.80952381;15.42854707;17.74966271;54.58996462;;;;;;;
1;20131219;1810;1808.5;1813;1801.25;-0.1200;-0.001242579;33.5;1793.705983;1787.133634;6.572348699;7.823499733;-1.251151034;7.73248E-07;2.3694E-07;6.66137E-07;50.22199008;50.16856594;50.07877768;0.708334854;0.91209484;0.358354981;34.75490058;-8.530805687;85.18371663;17.32111537;56.80361613;;;;;;;
1;20131220;1808.75;1812.89;1813;1808.75;0.2400;0.002427426;38.14;1796.65737;1789.041513;7.615857017;7.78197119;-0.166114173;2.55963E-07;1.87997E-07;4.90548E-07;50.24932761;50.21665322;50.12230809;0.834912979;1;0.440655573;34.79232423;-0.208530806;103.4830324;16.40532142;64.21725815;;;;;;;
1;20131223;1817;1822.75;1824.5;1816.75;0.5400;0.00543883;36.25;1800.671621;1791.538438;9.133182828;8.052213518;1.08096931;4.31386E-07;3.17137E-07;5.71824E-07;50.29689737;50.26525331;50.1735022;1;1;0.532636881;33.95211858;-2.723735409;152.4426276;16.06279846;68.26623126;;;;;;;
1;20131224;1822.75;1829;1829.5;1820.5;0.3400;0.003428885;49.75;1805.029833;1794.313368;10.7164645;8.585063714;2.131400785;7.98727E-07;4.17373E-07;6.58138E-07;50.39944072;50.33882501;50.17514883;1;1;0.535595418;32.81449929;-0.722021661;160.2257416;15.55831286;70.82615705;;;;;;;
0;20131226;1830;1836.5;1837.75;1829.75;0.4100;0.004100601;25.75;1809.871397;1797.438304;12.43309299;9.35466957;3.078423423;1.69071E-06;4.93316E-07;5.8848E-07;50.444673;50.37731638;50.22516378;1;1;0.625458109;32.19704928;-1.612903226;176.3619481;15.0720048;71.26553023;;;;;;;
0;20131227;1836.5;1836.5;1840;1833.25;0.0000;0;28;1813.968105;1800.331763;13.63634218;10.21100409;3.425338087;1.86653E-06;4.42011E-07;4.96643E-07;50.40093158;50.3951238;50.24193071;0.831800953;1;0.655583532;31.7842421;-4.388714734;161.0061596;14.47757588;74.92178734;;;;;;;
1;20131230;1836;1834.75;1838.5;1833.5;-0.1000;-0.0009529;21.86;1817.16532;1802.881262;14.28405773;11.02561482;3.258442908;1.82405E-06;4.71491E-07;4.21371E-07;50.12277294;50.31417368;50.2135148;0;0.756431597;0.882850515;31.41287705;-6.5830721;135.2617311;13.80060618;70.05253232;;;;;;;
1;20131231;1835.5;1841;1846.5;1834.25;0.3400;0.003406459;18.25;1820.832194;1805.704872;15.12732139;11.84595613;3.281365254;1.64327E-06;6.2639E-07;5.29571E-07;50.24747808;50.38407502;50.23984557;0.387403285;0.960980266;0.994285401;30.41075923;-6.376811594;132.827321;13.68984859;69.99427943;;;;;;;
0;20140101;1842.95;1842.95;1842.95;1842.95;0.1100;0.001059207;13.95;1824.234933;1808.463771;15.77116247;12.6309974;3.140165072;1.91921E-06;7.78829E-07;5.83559E-07;50.08702514;50.39176942;50.2596777;0;0.986260441;1;29.94320452;-4.115942029;123.4974951;12.85128798;70.14583967;;;;;;;
0;20140102;1837.75;1826.5;1840.75;1821.75;-0.8900;-0.008925907;-10;1824.583405;1809.799788;14.78361731;13.06152138;1.722095929;4.78512E-07;5.37679E-07;4.82143E-07;50.10397002;50.24868764;50.20960462;0.047378659;0.373088009;0.842791482;29.50904658;-23.1884058;69.42877414;13.44762455;56.82053528;;;;;;;
0;20140103;1827.25;1825.5;1833;1820.5;-0.0500;-0.000547495;-11;1824.72442;1810.962766;13.76165324;13.20154775;0.560105487;5.16851E-07;6.41449E-07;3.28773E-07;50.02639058;50.10848223;50.19860586;0;0;0.808259985;29.10589991;-24.34782609;52.03565976;13.37993708;52.79575295;;;;;;;
1;20140106;1824;1820.75;1832.5;1817.25;-0.2600;-0.002602027;-14;1824.11297;1811.687747;12.4252238;13.04628296;-0.621059159;2.41969E-07;2.48413E-07;2.05447E-07;50.10330988;50.16606249;50.19082168;0.183893204;0.200878941;0.783820932;28.73154944;-32.49211356;37.9958198;13.51351301;42.86822428;;;;;;;
